,PROPERTY TYPE,ADDRESS,LOCATION,PRICE,BEDS,BATHS,SQUARE FEET,LOT SIZE,DAYS ON MARKET,HOA/MONTH,URL
474,Townhouse 2018,Unit Type C Everett WA 98204,Arcadia Terrace,979236.6626145171,4,3.5,188,96799,83.95428033866416,274.,http://www.redfin.com/WA/Everett/Arcadia-Terrace/Unit-Type-C/home/114103890
475,Single Family Residential 2018,4808 W Glenhaven Dr Everett WA 98203,Mukilteo Blvd,519000.0,4,3,285,7840,2.0,274.,http://www.redfin.com/WA/Everett/4808-W-Glenhaven-Dr-98203/home/2694771
476,Single Family Residential 2018,212 76th Place SW Everett WA 98203,Evergreen,439000.0,4,1.75,126,9583,3.0,274.,http://www.redfin.com/WA/Everett/212-76th-Pl-SW-98203/home/2769358
477,Single Family Residential 2018,5133 Seahurst Ave Everett WA 98203,Seahurst,299950.0,2,1,953,18295,3.0,274.,http://www.redfin.com/WA/Everett/5133-Seahurst-Ave-98203/home/2676292
478,Single Family Residential 2018,5125 Seahurst Ave Everett WA 98203,Seahurst,399950.0,2,1.5,121,18295,3.0,274.,http://www.redfin.com/WA/Everett/5125-Seahurst-Ave-98203/home/2676291
479,Single Family Residential 2018,5824 10th Dr W Everett WA 98203,Boulevard Bluffs,494000.0,4,2.5,214,4356,3.0,30.0,http://www.redfin.com/WA/Everett/5824-10th-Dr-W-98203/home/2845637
480,Single Family Residential 2018,7813 Grant Dr Everett WA 98203,Pinehurst,394900.0,3,2.25,140,11326,4.0,274.,http://www.redfin.com/WA/Everett/7813-Grant-Dr-98203/home/2664698
481,Condo/Co-op 2018,820 Cady Rd Unit C101 Everett WA 98203,Everett,220000.0,3,2,115,404680,4.0,439.,http://www.redfin.com/WA/Everett/820-Cady-Rd-98203/unit-C101/home/2790834
482,Single Family Residential 2018,1611 Palm Ave SE Everett WA 98203,Pinehurst,424950.0,3,1.75,249,9148,4.0,274.,http://www.redfin.com/WA/Everett/1611-Palm-Ave-98203/home/2726960
483,Single Family Residential 2018,4835 W Glenhaven Dr Everett WA 98203,Seahurst,499900.0,4,2.5,266,8712,4.0,274.,http://www.redfin.com/WA/Everett/4835-Glenhaven-Dr-98203/home/2694785
484,Single Family Residential 2018,4910 Rucker Ave Everett WA 98203,Claremont,325000.0,2,1.75,254,7405,4.0,274.,http://www.redfin.com/WA/Everett/4910-Rucker-Ave-98203/home/2674217
485,Single Family Residential 2018,2520 73rd St SE Everett WA 98203,Pinehurst,370000.0,3,1.5,140,7841,4.0,274.,http://www.redfin.com/WA/Everett/2520-73rd-St-SE-98203/home/2733268
486,Single Family Residential 2018,308 58th St SE Everett WA 98203,Beverly Park,399950.0,4,3,172,12196,4.0,274.,http://www.redfin.com/WA/Everett/308-58th-St-SE-98203/home/2897968
487,Single Family Residential 2018,104 Forest Ct Everett WA 98203,Forest Park,574900.0,4,2.75,222,10019,5.0,274.,http://www.redfin.com/WA/Everett/104-Forest-Ct-98203/home/2620214
488,Single Family Residential 2018,5118 23rd Ave W Everett WA 98203,Everett,640000.0,2,2.25,234,12632,5.0,274.,http://www.redfin.com/WA/Everett/5118-23rd-Ave-W-98203/home/2781307
489,Townhouse 2018,4404 Terrace Dr #1 Everett WA 98203,Forest Park,274950.0,3,2.5,155,67967,7.0,400.,http://www.redfin.com/WA/Everett/4404-Terrace-Dr-98203/unit-1/home/2786738
490,Single Family Residential 2018,3219 52nd Place SW Everett WA 98203,Boulevard Bluffs,829950.0,4,2.75,302,16117,10.0,274.,http://www.redfin.com/WA/Everett/3219-52nd-Pl-SW-98203/home/2667381
491,Single Family Residential 2018,5034 Ocean Ave Everett WA 98203,Everett,999000.0,4,2.5,330,16000,10.0,274.,http://www.redfin.com/WA/Everett/5034-Ocean-Ave-98203/home/145628307
492,Townhouse 2018,5625 12th Ave W Unit B Everett WA 98203,Everett,319950.0,3,2.25,159,96799,10.0,367.,http://www.redfin.com/WA/Everett/5625-12th-Ave-W-98203/unit-B/home/2859944
493,Single Family Residential 2018,2115 SE 55th St Everett WA 98203,Pinehurst,494000.0,3,2.5,185,7262,11.0,274.,http://www.redfin.com/WA/Everett/2115-55th-St-SE-98203/home/145605430
494,Single Family Residential 2018,4502 29th Ave SE #206 Everett WA 98203,Lowell,578990.0,4,2.5,223,4139,11.0,68.0,http://www.redfin.com/WA/Everett/4502-29th-Ave-SE-98203/unit-206/home/145605124
495,Single Family Residential 2018,4515 31st Ave SE #280 Everett WA 98203,Lowell,534990.0,3,2.5,197,3665,11.0,68.0,http://www.redfin.com/WA/Everett/4515-31st-Ave-SE-98203/unit-280/home/145605095
496,Single Family Residential 2018,2202 Adams Ave Everett WA 98203,Pinehurst,325000.0,3,1,103,5663,11.0,274.,http://www.redfin.com/WA/Everett/2202-Adams-Ave-98203/home/2732935
497,Single Family Residential 2018,607 View Ridge Dr Everett WA 98203,View Ridge,1199950.0,4,3.75,437,16988,14.0,274.,http://www.redfin.com/WA/Everett/607-View-Ridge-Dr-98203/home/2699008
498,Single Family Residential 2018,5112 Wilmington Ave Everett WA 98203,Claremont,499000.0,4,2.5,346,12197,14.0,274.,http://www.redfin.com/WA/Everett/5112-Wilmington-Ave-98203/home/2674095
499,Single Family Residential 2018,1224 Kossuth Ave Everett WA 98203,Everett,450000.0,2,1,275,18295,18.0,274.,http://www.redfin.com/WA/Everett/1224-Kossuth-Ave-98203/home/2665080
500,Single Family Residential 2018,5028 Dover St Everett WA 98203,Mukilteo Blvd,660000.0,4,2.5,254,30928,18.0,274.,http://www.redfin.com/WA/Everett/5028-Dover-St-98203/home/2806609
501,Single Family Residential 2018,122 Forest Ct Everett WA 98203,Forest Park,524950.0,4,2.75,231,8712,19.0,274.,http://www.redfin.com/WA/Everett/122-Forest-Ct-98203/home/2852055
502,Single Family Residential 2018,1210 Madrona Ave Everett WA 98203,Mukilteo Blvd,950000.0,4,2.5,348,15682,21.0,274.,http://www.redfin.com/WA/Everett/1210-Madrona-Ave-98203/home/2714875
503,Single Family Residential 2018,2325 Howard Ave S Everett WA 98203,Pinehurst,525500.0,4,3,192,17186,25.0,274.,http://www.redfin.com/WA/Everett/2325-Howard-Ave-98203/home/2732463
504,Single Family Residential 2018,1010 N Park Dr Everett WA 98203,View Ridge,1595000.0,4,3.5,566,30926,31.0,274.,http://www.redfin.com/WA/Everett/1010-N-Park-Dr-98203/home/2698988
505,Vacant Land 2018,1605 Edgemoor Lane Everett WA 98203,Everett,299000.0,0,2.56,256,12632,38.0,274.,http://www.redfin.com/WA/Everett/1605-Edgemoor-Ln-98203/home/145312145
506,Single Family Residential 2018,5927 Lowell Rd Everett WA 98203,Lowell,389950.0,3,2.5,198,3485,39.0,274.,http://www.redfin.com/WA/Everett/5927-Lowell-Rd-98203/home/2711085
507,Single Family Residential 2018,8210 Beverly Blvd Everett WA 98203,Beverly Park,440000.0,5,2,290,15682,39.0,274.,http://www.redfin.com/WA/Everett/8210-Beverly-Blvd-98203/home/2664769
508,Single Family Residential 2018,1307 W Mukilteo Blvd Everett WA 98203,Mukilteo Blvd,1999950.0,4,2.25,498,7841,39.0,274.,http://www.redfin.com/WA/Everett/1307-W-Mukilteo-Blvd-98203/home/2714895
509,Single Family Residential 2018,2401 Taylor Dr Everett WA 98203,Mukilteo Speedway,800000.0,1,2,253,21344,40.0,274.,http://www.redfin.com/WA/Everett/2401-Taylor-Dr-98203/home/2676372
510,Single Family Residential 2018,7510 Beverly Blvd Everett WA 98203,Beverly Park,490490.0,2,2,331,2439,43.0,274.,http://www.redfin.com/WA/Everett/7510-Beverly-Blvd-98203/home/144054678
511,Single Family Residential 2018,5410 S 1st Ave Everett WA 98203,Lowell,625000.0,3,3,295,6534,45.0,274.,http://www.redfin.com/WA/Everett/5410-S-1st-Ave-98203/home/2712952
512,Single Family Residential 2018,4510 31st Ave SE #249 Everett WA 98203,Lowell,585990.0,4,2.5,223,3726,49.0,68.0,http://www.redfin.com/WA/Everett/4510-31st-Ave-SE-98203/unit-249/home/145268275
513,Single Family Residential 2018,4506 31st Ave SE #251 Everett WA 98203,Lowell,537990.0,3,2.5,197,3665,56.0,68.0,http://www.redfin.com/WA/Everett/4506-31st-Ave-SE-98203/unit-251/home/145236045
514,Single Family Residential 2018,1811 England Ave Everett WA 98203,Everett,1095000.0,4,2.5,408,6970,129.0,274.,http://www.redfin.com/WA/Everett/1811-England-Ave-98203/home/2734786
515,Condo/Co-op 2018,713 75th St SE Unit B104 Everett WA 98203,Everett,195000.0,2,1,865,96799,132.0,274.,http://www.redfin.com/WA/Everett/713-75th-St-SE-98203/unit-B104/home/12488951
516,Single Family Residential 2018,7815 Upper Ridge Rd Everett WA 98203,Beverly Park,1000000.0,0,2.56,100,97139,213.0,274.,http://www.redfin.com/WA/Everett/7815-Upper-Ridge-Rd-98203/home/144120421
517,Vacant Land 2018,535 E View Ridge Dr Everett WA 98203,Everett,175000.0,0,2.56,256,17860,263.0,274.,http://www.redfin.com/WA/Everett/535-E-View-Ridge-Dr-98203/home/143535321
518,Single Family Residential 2018,7806 Grant Dr Everett WA 98203,Beverly Park,335000.0,3,1,110,17424,264.0,274.,http://www.redfin.com/WA/Everett/7806-Grant-Dr-98203/home/2664649
519,Vacant Land 2018,4800 Glenwood Ave Everett WA 98203,Everett,220000.0,0,2.56,256,29185,320.0,274.,http://www.redfin.com/WA/Everett/4800-Glenwood-Ave-98203/home/58793755
520,Townhouse 2018,The Stevens Everett WA 98201,The Towns at Riverfront,419990.0,3,3.5,154,96799,83.95428033866416,274.,http://www.redfin.com/WA/Everett/The-Towns-at-Riverfront/The-Stevens/home/144050074
521,Single Family Residential 2018,The Tolt Everett WA 98203,Overlook at Riverfront,514990.0,3,2.5,197,96799,83.95428033866416,274.,http://www.redfin.com/WA/Everett/Overlook-at-Riverfront/The-Tolt/home/109014389
522,Single Family Residential 2018,The Pilchuck Everett WA 98203,Overlook at Riverfront,544990.0,4,2.5,223,96799,83.95428033866416,274.,http://www.redfin.com/WA/Everett/Overlook-at-Riverfront/The-Pilchuck/home/109014388
523,Townhouse 2018,The Goodwin Everett WA 98201,The Towns at Riverfront,433990.0,4,2.5,196,96799,83.95428033866416,274.,http://www.redfin.com/WA/Everett/The-Towns-at-Riverfront/The-Goodwin/home/144050076
524,Townhouse 2018,The Silver Everett WA 98201,The Towns at Riverfront,330990.0,2,2.5,134,96799,83.95428033866416,274.,http://www.redfin.com/WA/Everett/The-Towns-at-Riverfront/The-Silver/home/144050075
525,Single Family Residential 2018,14128 SE 282nd St Kent WA 98042,East Hill,514900.0,4,2.5,284,5782,2.0,274.,http://www.redfin.com/WA/Kent/14128-SE-282nd-St-98042/home/403998
526,Single Family Residential 2018,13624 SE 280th Ct Kent WA 98042,East Hill,388000.0,3,2.5,178,3401,3.0,42.0,http://www.redfin.com/WA/Kent/13624-SE-280th-Ct-98042/home/8188388
527,Single Family Residential 2018,27813 148th Wy SE Kent WA 98042,Lake Meridian,420000.0,3,2.5,212,5994,3.0,22.0,http://www.redfin.com/WA/Kent/27813-148th-Way-SE-98042/home/402633
528,Single Family Residential 2018,14512 SE 262nd St Kent WA 98042,Lake Meridian,425000.0,3,2,130,8044,3.0,274.,http://www.redfin.com/WA/Kent/14512-SE-262nd-St-98042/home/398753
529,Single Family Residential 2018,25914 201st Ct SE Covington WA 98042,Covington,370000.0,3,2.5,164,8649,3.0,274.,http://www.redfin.com/WA/Covington/25914-201st-Ct-SE-98042/home/373158
530,Single Family Residential 2018,16920 SE 224th St Kent WA 98042,Lake Youngs,1100000.0,3,3,356,411995,4.0,274.,http://www.redfin.com/WA/Kent/16920-SE-224th-St-98042/home/392245
531,Single Family Residential 2018,23308 135TH Ave SE Kent WA 98042,East Hill,385000.0,4,2.25,192,12152,4.0,274.,http://www.redfin.com/WA/Kent/23308-135th-Ave-SE-98042/home/221434
532,Single Family Residential 2018,13517 SE 253rd Place Kent WA 98042,Kent,495000.0,3,2.5,255,9653,4.0,33.0,http://www.redfin.com/WA/Kent/13517-SE-253rd-Pl-98042/home/400199
533,Single Family Residential 2018,19322 SE 243rd Place Covington WA 98042,Covington,334950.0,3,1.75,153,10601,4.0,274.,http://www.redfin.com/WA/Covington/19322-SE-243rd-Pl-98042/home/395707
534,Single Family Residential 2018,24202 193rd Ave SE Covington WA 98042,Covington,339900.0,4,1.75,150,9282,4.0,274.,http://www.redfin.com/WA/Covington/24202-193rd-Ave-SE-98042/home/393504
535,Single Family Residential 2018,19845 SE 316th Place Kent WA 98042,Lake Morton,849950.0,6,2.5,418,107796,4.0,10.0,http://www.redfin.com/WA/Kent/19845-SE-316th-Pl-98042/home/383303
536,Single Family Residential 2018,24229 181st Place SE Covington WA 98042,Kent,420000.0,4,2.5,280,4589,5.0,25.0,http://www.redfin.com/WA/Covington/24229-181st-Pl-SE-98042/home/2115715
537,Single Family Residential 2018,18503 SE 277th Place Covington WA 98042,Winterwood,749950.0,4,2.5,314,13257,5.0,72.0,http://www.redfin.com/WA/Kent/18503-SE-277th-Pl-98042/home/382275
538,Single Family Residential 2018,18856 SE 269th Street Covington WA 98042,Covington,318000.0,3,1.5,115,5200,5.0,274.,http://www.redfin.com/WA/Covington/18856-SE-269th-St-98042/home/368894
539,Single Family Residential 2018,25808 176th Place SE Covington WA 98042,Covington,485000.0,4,2.5,233,6882,5.0,24.0,http://www.redfin.com/WA/Covington/25808-176th-Pl-SE-98042/home/393696
540,Single Family Residential 2018,17631 SE 296th St Kent WA 98042,Covington,739950.0,3,2.75,252,41858,6.0,40.0,http://www.redfin.com/WA/Kent/17631-SE-296th-St-98042/home/382951
541,Single Family Residential 2018,26401 212th Ave SE Covington WA 98042,Covington,619000.0,2,0.75,600,18730,6.0,274.,http://www.redfin.com/WA/Covington/26401-212th-Ave-SE-98042/home/370685
542,Single Family Residential 2018,20922 135th Place SE Kent WA 98042,Soos Creek,560000.0,4,2.25,293,12000,9.0,274.,http://www.redfin.com/WA/Kent/20922-135th-Pl-SE-98042/home/224604
543,Single Family Residential 2018,25329 145th Place SE Kent WA 98042,Lake Meridian,398000.0,3,2.5,152,7200,10.0,274.,http://www.redfin.com/WA/Kent/25329-145th-Pl-SE-98042/home/398336
544,Single Family Residential 2018,27442 145th Ave SE Kent WA 98042,Lake Meridian,449950.0,4,2.25,238,7400,10.0,274.,http://www.redfin.com/WA/Kent/27442-145th-Ave-SE-98042/home/404302
545,Single Family Residential 2018,26007 167th Place SE Covington WA 98042,Covington,469000.0,3,2.5,221,4872,10.0,25.0,http://www.redfin.com/WA/Covington/26007-167th-Pl-SE-98042/home/2085483
546,Single Family Residential 2018,26619 163rd Ct SE Covington WA 98042,Covington,675000.0,4,2.5,329,8052,10.0,46.0,http://www.redfin.com/WA/Covington/26619-163rd-Ct-SE-98042/home/393644
547,Single Family Residential 2018,13230 SE 260th St Kent WA 98042,Lake Meridian,724950.0,3,2.5,229,34548,11.0,274.,http://www.redfin.com/WA/Kent/13230-SE-260th-St-98042/home/401801
548,Single Family Residential 2018,27725 148th Wy SE Kent WA 98042,Kent,379950.0,3,1.75,133,6980,12.0,274.,http://www.redfin.com/WA/Kent/27725-148th-Way-SE-98042/home/402872
549,Single Family Residential 2018,16010 SE 253rd Place Covington WA 98042,Soos Creek,447500.0,4,2.5,233,4500,13.0,31.0,http://www.redfin.com/WA/Covington/16010-SE-253rd-Pl-98042/home/394392
550,Single Family Residential 2018,14124 SE 281st St Kent WA 98042,East Hill,524950.0,5,3.5,320,6116,16.0,17.0,http://www.redfin.com/WA/Kent/14124-SE-281st-St-98042/home/402882
551,Vacant Land 2018,20600 SE 264th St Covington WA 98042,Pipe Lake,140000.0,0,2.56,256,51400,17.0,274.,http://www.redfin.com/WA/Covington/20600-SE-264th-St-98042/home/145560959
552,Single Family Residential 2018,24027 139th Place SE Kent WA 98042,Soos Creek,799000.0,4,2.5,251,5509,18.0,132.,http://www.redfin.com/WA/Kent/24027-139th-Pl-SE-98042/home/145555616
553,Single Family Residential 2018,24904 183rd Place SE Covington WA 98042,Covington,585000.0,3,2.25,233,39377,18.0,274.,http://www.redfin.com/WA/Covington/24904-183rd-Pl-SE-98042/home/395022
554,Single Family Residential 2018,21651 SE 298th Place Kent WA 98042,Kentlake Highlands,434000.0,3,2.5,240,5000,18.0,49.0,http://www.redfin.com/WA/Kent/21651-SE-298th-Pl-98042/home/2116635
555,Townhouse 2018,25001 146th Ave SE Kent WA 98042,Kent,280000.0,4,1.5,194,3023,18.0,263.,http://www.redfin.com/WA/Kent/25001-146th-Ave-SE-98042/home/401456
556,Single Family Residential 2018,30130 170th Place SE Kent WA 98042,Covington,699000.0,4,2.5,383,223898,19.0,274.,http://www.redfin.com/WA/Kent/30130-170th-Pl-SE-98042/home/381516
557,Single Family Residential 2018,20524 SE 256th (Lot 114) Place Covington WA 98042,Covington,639950.0,4,2.5,286,5307,20.0,50.0,http://www.redfin.com/WA/Covington/20524-SE-256th-Pl-98042/home/109969324
558,Single Family Residential 2018,20614 SE 256th (Lot 110) Place Covington WA 98042,Covington,664950.0,5,2.75,308,5003,20.0,50.0,http://www.redfin.com/WA/Covington/20614-SE-256th-Pl-98042/home/109969339
559,Single Family Residential 2018,20620 SE 256th (Lot 109) Place Covington WA 98042,Covington,619950.0,4,2.5,270,5001,20.0,50.0,http://www.redfin.com/WA/Covington/20620-SE-256th-Pl-98042/home/109969513
560,Single Family Residential 2018,25631 207th (Lot 122) Place SE Covington WA 98042,Covington,589950.0,4,2.5,270,5000,20.0,50.0,http://www.redfin.com/WA/Covington/25631-207th-Pl-SE-98042/home/109969712
561,Single Family Residential 2018,21022 SE 268th Ct Covington WA 98042,Pipe Lake,1188000.0,4,4.25,545,13158,20.0,274.,http://www.redfin.com/WA/Covington/21022-SE-268th-Ct-98042/home/372933
562,Vacant Land 2018,152 SE 282nd Place Kent WA 98042,Lake Meridian,99950.0,0,2.56,256,118919,21.0,274.,http://www.redfin.com/WA/Kent/152-SE-282nd-Pl-98042/home/113204324
563,Single Family Residential 2018,14310 SE 287th Kent WA 98042,Parkview,505000.0,4,3.25,240,5700,21.0,17.0,http://www.redfin.com/WA/Kent/14310-SE-287th-St-98042/home/18660196
564,Single Family Residential 2018,25726 207th (LOT 71) Ave SE Covington WA 98042,Covington,695668.0,5,3.5,362,5000,23.0,50.0,http://www.redfin.com/WA/Covington/25726-207th-Ave-SE-98042/home/109660959
565,Single Family Residential 2018,31117 149th Ave SE Kent WA 98042,Kent,350000.0,4,2,163,9291,25.0,274.,http://www.redfin.com/WA/Kent/31117-149th-Ave-SE-98042/home/379639
566,Single Family Residential 2018,13450 SE 242nd St Kent WA 98042,Meridian Valley CC,490000.0,3,2.5,249,18536,25.0,75.0,http://www.redfin.com/WA/Kent/13450-SE-242nd-St-98042/home/398180
567,Single Family Residential 2018,27006 164th Ave SE Covington WA 98042,Covington,399950.0,3,2,148,20910,31.0,274.,http://www.redfin.com/WA/Covington/27006-164th-Ave-SE-98042/home/394642
568,Single Family Residential 2018,20801 SE 268th St Covington WA 98042,Covington,514900.0,4,3.25,247,12994,32.0,274.,http://www.redfin.com/WA/Covington/20801-SE-268th-St-98042/home/2076790
569,Single Family Residential 2018,15811 SE 256th St Covington WA 98042,Covington,489950.0,6,2,204,23425,32.0,274.,http://www.redfin.com/WA/Covington/15811-SE-256th-St-98042/home/393956
570,Single Family Residential 2018,24103 185th Lp SE Covington WA 98042,Covington,472000.0,5,2.5,262,4991,33.0,33.0,http://www.redfin.com/WA/Covington/24103-185th-Loop-SE-98042/home/21471029
571,Single Family Residential 2018,22711 172nd Ave SE Kent WA 98042,Lake Youngs,1575000.0,4,5,558,303613,34.0,274.,http://www.redfin.com/WA/Kent/22711-172nd-Ave-SE-98042/home/394164
572,Single Family Residential 2018,13342 SE 227th Place Kent WA 98042,Kent,495000.0,4,2.5,289,5325,34.0,39.0,http://www.redfin.com/WA/Kent/13342-SE-227th-Pl-98042/home/2092163
573,Single Family Residential 2018,29503 215th Ave SE Kent WA 98042,Lake Sawyer,498000.0,3,2.25,180,12000,39.0,274.,http://www.redfin.com/WA/Kent/29503-215th-Ave-SE-98042/home/382731
574,Single Family Residential 2018,18034 SE 267th Place Covington WA 98042,Covington,345000.0,3,2,114,10665,39.0,274.,http://www.redfin.com/WA/Covington/18034-SE-267th-Pl-98042/home/373334
575,Vacant Land 2018,31815 197th Ave SE Kent WA 98042,Lake Morton,215000.0,0,2.56,256,34979,39.0,274.,http://www.redfin.com/WA/Kent/31815-197th-Ave-SE-98042/home/145308965
576,Single Family Residential 2018,13518 SE 268th St Kent WA 98042,Lake Meridian,669000.0,5,3.25,510,35905,44.0,274.,http://www.redfin.com/WA/Kent/13518-SE-268th-St-98042/home/400954
577,Vacant Land 2018,25612 136th Ave SE Kent WA 98042,Kent,299950.0,0,2.56,256,20884,46.0,274.,http://www.redfin.com/WA/Kent/25612-136th-Ave-SE-98042/home/2087587
578,Single Family Residential 2018,27315 144th Ave SE Kent WA 98042,Kent,320000.0,3,1,810,53578,47.0,274.,http://www.redfin.com/WA/Kent/27315-144th-Ave-SE-98042/home/403822
579,Vacant Land 2018,314 E Lake Morton Dr SE Kent WA 98042,Lake Morton,115000.0,0,2.56,256,67347,48.0,274.,http://www.redfin.com/WA/Kent/314-E-Lake-Morton-Dr-SE-98042/home/144765008
580,Single Family Residential 2018,24506 164th Ave SE Kent WA 98042,Kent,725000.0,3,2.5,268,330652,49.0,274.,http://www.redfin.com/WA/Kent/24506-164th-Ave-SE-98042/home/395241
581,Vacant Land 2018,180 SE 224th St Kent WA 98042,Lake Youngs,195000.0,0,2.56,256,275735,53.0,274.,http://www.redfin.com/WA/Maple-Valley/180-SE-224th-St-98042/home/104490188
