,SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,PRICE/SQUAREFT,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL,SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,DESC,LABEL
39,1,,Single Family Residential,3929 Serene Wy,Lynnwood,WA,98087,789500.0,4,2.75,Lynnwood,2992.0,11326.0,2018.0,41.0,264.0,,Active,,,http://www.redfin.com/WA/Lynnwood/3929-Serene-Way-98087/home/145130822,NWMLS,1268844,N,Y,47.872524,-122.28660479999999,"Pacific Heights Homes is proud to offer our latest Model, 2,992 sqft of well planned upgraded formal & casual living. Features 4 or 5 bedrooms, Main Floor living quarters, Big 3car garage, & 10k+SQFT Lot. Large Great Room w/ a Gourmet Kitchen, Walk-In Pantry & Stanless upgraded appliances. Hardwood Floors & Thick Slab Granite thru-out. Large Bonus Rm. Formal Living & Dining Room. HUGE Master Suite w granite & Tile Bath. Outstanding Location Mukilteo Schools/Kamiak . Wide turn around Drive Way",0
40,1,,Single Family Residential,13707 26th Place W,Lynnwood,WA,98087,699950.0,4,3.5,Alderwood,3096.0,10019.0,2018.0,43.0,226.0,,Active,,,http://www.redfin.com/WA/Lynnwood/13707-26th-Pl-W-98087/home/145268469,NWMLS,1267720,N,Y,47.8736131,-122.2691358,"New Construction over 3,000 Sq Ft. 4 total bedrms, 3.5 baths & bonus room. Main entry includes kitchen, dining and living room with engineered wood floors, 10 ft ceilings, large windows and covered balcony with private setting. Modern finished kitchen with cabinets, gray counter tops, and all stainless steel appliances. Large master suite with huge walk-in closet, 5 pc bath includes a free standing tub and double sinks. Lower floor has separate access with 1 bedroom, full bath and living area.",0
41,1,,Single Family Residential,3307 159th Lane SW,Lynnwood,WA,98087,664950.0,5,3.5,Lynnwood,2646.0,2385.0,2018.0,46.0,251.0,60.0,Active,,,http://www.redfin.com/WA/Lynnwood/3307-159th-St-SW-98087/unit-11/home/145248432,NWMLS,1266717,N,Y,47.854701,-122.278001,"CORNERSTONE HOMES invites you to visit ALTERA; our newest community in Lynnwood. Here style and elegance meets modern contemporary style, Floating gas fireplaces and accent surround in the Great room. Entire main floor with gorgeous hardwood flooring. Modern, sleek, clean lines, extra large windows for a light filled home, Quartz Countertops with designer backsplash, fully tiled master bathroom showers, iron railing accents, wifi capable garage door openers with remotes.",0
42,1,,Condo/Co-op,223 161st Place SW #2,Lynnwood,WA,98087,684950.0,4,2.5,Martha Lake,2515.0,3800.0,2018.0,60.0,272.0,116.0,Active,,,http://www.redfin.com/WA/Lynnwood/223-161st-St-SW-98087/unit-2/home/145132910,NWMLS,1259051,N,Y,47.8527583,-122.2367508,"Sea Pac Homes proudly presents The ""Nixon!"" at North Parke Run which offers an easy commute to I-5, & is close to shopping & restaurants. Classic open main floor w/ 9' ceilings & beautiful open kitchen with center island, SS appl, quartz counters, WIP & handy mudroom off the garage. Great covered patio off the DR-nice space to have a cup of coffee. Enjoy a fun movie in the loft area, Afterwards, relax in the Master suite that has a private spa-like bath -an oasis in your own home! Welcome!!",0
43,1,,Condo/Co-op,229 161st Place SW #1,Lynnwood,WA,98087,649950.0,4,2.5,Martha Lake,2384.0,3720.0,2018.0,60.0,273.0,116.0,Active,,,http://www.redfin.com/WA/Lynnwood/229-161st-St-SW-98087/unit-1/home/145132552,NWMLS,1259037,N,Y,47.8527619,-122.23676979999999,"The ""Trinity"" at North Parke Run-proudly built by Sea Pac Homes. This beauty has a wonderful open plan with 2384 sq ft of generous space. So many features come with this home - like a gorgeous kitchen with Quartz counters with under mount sink, rich cabinetry, WIP & SS appliances. How about a wonderful great room with cozy gas fireplace & covered patio off the dining room, or beautiful flooring, tankless H2O, backyard fencing, full yard landscaping. .. . The list goes on! Stop by!",0
44,1,,Single Family Residential,2830 153rd St SW,Lynnwood,WA,98087,579800.0,4,3.0,Red Oaks,2248.0,7514.0,2001.0,67.0,258.0,36.0,Active,,,http://www.redfin.com/WA/Lynnwood/2830-153rd-St-SW-98087/home/2888147,NWMLS,1256156,N,Y,47.85961270000001,-122.27241509999999,"Great location. Tri-levels Cozy house with 3 car garage. Spacious, sunny, extra large windows, light filled everywhere. Master suite with large walk in closet, 5 pieces master bath and tile countertop. Gorgeous kitchen with gas stove, walk in pantry and a built in desk. Deck off kitchen with a private backyard, backing to a green belt. BBQ stove at deck. Vaulted ceiling. Built in Blink EV electric car charger in garage. Edmonds school( buyer to verify)",0
45,1,,Vacant Land,11507 Manor Wy,Lynnwood,WA,98012,220000.0,0,,Alderwood Manor,,21780.0,,71.0,,,Active,,,http://www.redfin.com/WA/Lynnwood/11507-Manor-Way-98037/home/143693771,NWMLS,1253663,N,Y,47.858044,-122.27050700000001,"Half acre lot in prime Lynnwood location! Mins to I-5 or Highway 99. Less than10 mins to Alderwood Mall, Costco. LDMR zoning! You can possible either 2 duplexes, a 4 plex or 2 single family residents. Two parcel number on this land(003729-006-001-10 and 003729-006-001-09) Buyers and agents to verify all information to their satisfaction!",0
46,1,,Townhouse,16400 44th Ave W,Lynnwood,WA,98037,400000.0,3,2.75,Alderwood,1680.0,27412.0,2005.0,80.0,238.0,,Active,,,http://www.redfin.com/WA/Lynnwood/16400-44th-Ave-W-98037/unit-4/home/2909556,NWMLS,1244743,N,Y,47.8503657,-122.28985049999999,"Wonderful cozy 3 story home surrounded by Greenbelt in the backyard. Generous sized lot with great access to restaurants, shopping, and the freeway. Parking area big enough for RV and extra cars including attached garage. Home contains 3 bedroom and 2.75 bath with full bath and bedroom on lower level. Land has building potential. Virtual Tour available.",0
47,1,,Townhouse,3407 156th St SW Unit C,Lynnwood,WA,98084,220000.0,2,1.5,North Lynnwood,888.0,,1986.0,101.0,248.0,243.0,Active,,,http://www.redfin.com/WA/Lynnwood/3407-156th-St-SW-98087/unit-C/home/11885154,NWMLS,1241416,N,Y,47.85778,-122.279271,"Welcome to your new Cozy two story Townhouse features an open living space downstairs with plenty of light to enjoy your meals at the kitchens eating bar. Nicely finished throughout with a half bath downstairs. Two generous bdrms upstairs along with a full bath. Fenced back yard, patio, shed, two assigned covered parking spots, With guest parking as well. Small community, minutes from an abundance of amenities, on transit line, close to I-5, Boeing, 405, Park & Ride and Mall.",0
48,1,,Townhouse,2629 143rd Lane SW,Lynnwood,WA,98087,560000.0,4,3.5,Edmonds,2646.0,2345.0,2007.0,124.0,212.0,87.0,Active,,,http://www.redfin.com/WA/Lynnwood/2629-143rd-Ln-SW-98087/unit-15/home/12177046,NWMLS,1231511,N,Y,47.868385700000005,-122.2695398,"Meticulously maintained newer home. Fantastic floor plan, multi-level. Top floor has 3 BedRms, including MasterSuite w 5-piece bath, corner jetted tub, separate shower & walk-in closet. The main floer features Living Room w gas fireplace, huge office/den w hardwood floors, dream Kitchen w island, Stainless Steel appliances, pantry & lots of cabinets. Lower level includes 4th bedroom & full bath as mother-in-law. Minutes from Highway 99, I-5/ 405, Boeing, Alderwood Mall, Edmonds College and more.",0
49,1,,Single Family Residential,,Lynnwood,WA,98087,989000.0,4,4.0,Lake Stickney,3800.0,23000.0,1999.0,462.0,260.0,,Active,,,http://www.redfin.com/WA/Lynnwood/Undisclosed-address-98087/home/2709792,NWMLS,1075700,N,Y,47.8755464,-122.25146129999999,"Beautiful custom waterfront house. It features 3800 sq ft. Upstairs has custom cabinets with granite. It has a $30,000 all cherry library, bar, fireplace surround. The floors exotic hardwood from Asia. In 2013 an $100,000 addition was added for a formal dining. Master with walk in closet, bath with jacuzzi. Open concept living. The downstairs has 1800 Sq Ft full mother in law apt, full kitchen, 3/2 jacuzzi, open concept, 50' covered patio.",0
50,0,,Multi-Family (2-4 Unit),16021 Manor Way D-2 #16,Lynnwood,WA,98087,464950.0,2,2.5,Manor Cottages,1490.0,,2018.0,108.0,312.0,,Active,,,http://www.redfin.com/WA/Lynnwood/16021-Manor-Way-98087/unit-16/home/144775510,NewHomeSource.com,1411836,N,Y,47.853136799999994,-122.27206869999999,"Plan Description: Available at Manor Cottages in Lynnwood, the Florence home features two bedrooms, 2.25 baths and two-car garage. . Its main floor includes a great room, dining room and a chef's kitchen. The upper level includes a deluxe master suite with a large bathroom and walk-in closet, as well as two additional bedrooms and a laundry room.",0
51,0,,Multi-Family (2-4 Unit),16021 Manor Way D-3 #17,Lynnwood,WA,98087,464950.0,2,2.5,Manor Cottages,1490.0,,2018.0,108.0,312.0,,Active,,,http://www.redfin.com/WA/Lynnwood/16021-Manor-Way-98087/unit-17/home/144775509,NewHomeSource.com,1411888,N,Y,47.853136799999994,-122.27206869999999,"Plan Description: Available at Manor Cottages in Lynnwood, the Florence home features two bedrooms, 2.25 baths and two-car garage. . Its main floor includes a great room, dining room and a chef's kitchen. The upper level includes a deluxe master suite with a large bathroom and walk-in closet, as well as two additional bedrooms and a laundry room.",0
52,0,,Multi-Family (2-4 Unit),16021 Manor Way E-1 #19,Lynnwood,WA,98087,489950.0,2,2.5,Manor Cottages,1490.0,,2018.0,108.0,329.0,,Active,,,http://www.redfin.com/WA/Lynnwood/16021-Manor-Way-98087/unit-19/home/144775508,NewHomeSource.com,1411896,N,Y,47.853136799999994,-122.27206869999999,"Plan Description: Available at Manor Cottages in Lynnwood, the Florence home features two bedrooms, 2.25 baths and two-car garage. . Its main floor includes a great room, dining room and a chef's kitchen. The upper level includes a deluxe master suite with a large bathroom and walk-in closet, as well as two additional bedrooms and a laundry room.",0
53,0,,Multi-Family (2-4 Unit),16021 Manor Way D-4 #18,Lynnwood,WA,98087,492149.0,2,2.5,Manor Cottages,1490.0,,2018.0,108.0,330.0,,Active,,,http://www.redfin.com/WA/Lynnwood/16021-Manor-Way-98087/unit-18/home/144775506,NewHomeSource.com,1411905,N,Y,47.853136799999994,-122.27206869999999,"Plan Description: Available at Manor Cottages in Lynnwood, the Florence home features two bedrooms, 2.25 baths and two-car garage. . Its main floor includes a great room, dining room and a chef's kitchen. The upper level includes a deluxe master suite with a large bathroom and walk-in closet, as well as two additional bedrooms and a laundry room.",0
54,0,,Multi-Family (2-4 Unit),Primrose,Lynnwood,WA,98087,509950.0,3,3.0,Manor Cottages,1649.0,,,,309.0,,Active,,,http://www.redfin.com/WA/Lynnwood/Manor-Cottages/Primrose/home/144034842,NewHomeSource.com,Plan-41470547,N,Y,47.852661499999996,-122.2716347,"Plan Description: Available at Manor Cottages in Lynnwood, the Primrose home features three bedrooms, 3 baths and two-car garage. . Its lower level includes a bedroom and bathroom. The magnificent main floor includes a great room with sliding glass doors to a deck, chef's kitchen and dining room. The upper level includes a master suite with a walk-in closet, an additional bedroom and laundry room.",0
55,0,,Townhouse,Avery,Lynnwood,WA,98087,444995.0,2,2.5,Crescent View,1398.0,,,,318.0,,Active,,,http://www.redfin.com/WA/Lynnwood/Crescent-View/Avery/home/145292340,DR Horton,Plan-402259,N,Y,47.856052000000005,-122.25079709999999,,0
56,0,,Townhouse,Bristol,Lynnwood,WA,98087,444995.0,2,2.5,Crescent View,1471.0,,,,303.0,,Active,,,http://www.redfin.com/WA/Lynnwood/Crescent-View/Bristol/home/145292339,DR Horton,Plan-402260,N,Y,47.856052000000005,-122.25079709999999,,0
57,0,,Townhouse,Colin,Lynnwood,WA,98087,474995.0,3,3.0,Crescent View,1634.0,,,,291.0,,Active,,,http://www.redfin.com/WA/Lynnwood/Crescent-View/Colin/home/145292338,DR Horton,Plan-402261,N,Y,47.856052000000005,-122.25079709999999,,0
58,0,,Townhouse,Davis,Lynnwood,WA,98087,524995.0,4,3.5,Crescent View,1850.0,,,,284.0,,Active,,,http://www.redfin.com/WA/Lynnwood/Crescent-View/Davis/home/145292337,DR Horton,Plan-402262,N,Y,47.856052000000005,-122.25079709999999,,0
59,0,,Townhouse,Austin,Lynnwood,WA,98087,439995.0,2,2.5,Meadows Edge,1396.0,,,,315.0,,Active,,,http://www.redfin.com/WA/Lynnwood/Meadows-Edge/Austin/home/145292336,DR Horton,Plan-402263,N,Y,47.8514955,-122.25034620000001,,0
60,0,,Townhouse,Brady,Lynnwood,WA,98087,514995.0,3,2.5,Meadows Edge,1937.0,,,,266.0,,Active,,,http://www.redfin.com/WA/Lynnwood/Meadows-Edge/Brady/home/145292335,DR Horton,Plan-402264,N,Y,47.8514955,-122.25034620000001,,0
61,0,,Single Family Residential,Trinity,Lynnwood,WA,98087,649950.0,4,2.0,North Parke Run,2384.0,,,,273.0,,Active,,,http://www.redfin.com/WA/Lynnwood/North-Parke-Run/Trinity/home/145172947,NewHomeFeed,Plan-400329,N,Y,47.8512558,-122.23604350000001,"North Parke Run offers homes with an enticing blend of luxury and affordability. Conveniently located in Lynnwood, and near the Alderwood shopping centers, this new community features a choice of open, inviting floor plans. Choose from Emerald, Trinity and Nixon homes, ranging from 2,138 to 2,515 square feet.",0
62,0,,Single Family Residential,Nixon,Lynnwood,WA,98087,684950.0,4,2.0,North Parke Run,2515.0,,,,272.0,,Active,,,http://www.redfin.com/WA/Lynnwood/North-Parke-Run/Nixon/home/145172946,NewHomeFeed,Plan-400331,N,Y,47.8512558,-122.23604350000001,"North Parke Run offers homes with an enticing blend of luxury and affordability. Conveniently located in Lynnwood, and near the Alderwood shopping centers, this new community features a choice of open, inviting floor plans. Choose from Emerald, Trinity and Nixon homes, ranging from 2,138 to 2,515 square feet.",0
63,0,,Multi-Family (2-4 Unit),Florence,Lynnwood,WA,98087,489950.0,2,2.5,Manor Cottages,1490.0,,,,329.0,,Active,,,http://www.redfin.com/WA/Lynnwood/Manor-Cottages/Florence/home/143433857,NewHomeSource.com,Plan-41470504,N,Y,47.852661499999996,-122.2716347,"Plan Description: Available at Manor Cottages in Lynnwood, the Florence home features two bedrooms, 2.25 baths and two-car garage. . Its main floor includes a great room, dining room and a chef's kitchen. The upper level includes a deluxe master suite with a large bathroom and walk-in closet, as well as two additional bedrooms and a laundry room.",0
64,0,,Single Family Residential,Model 2001 w/Loft,Lynnwood,WA,98087,589950.0,3,2.5,Altera,2001.0,,,,295.0,,Active,,,http://www.redfin.com/WA/Lynnwood/Altera/Model-2001-w-Loft/home/144796323,NewHomeFeed,Plan-389555,N,Y,47.85446629999999,-122.27786499999999,"NOW SELLING! – ALTERA – Thoughtfully designed, modern living. This highly anticipated community of modern homes is centrally located, minutes from Lynnwood and Mill Creek’s best shopping and dining experiences. Live boldly in these beautifully designed, contemporary homes. From the stylistic garage doors to the stunning granite countertops, you’ll find the perfect balance of functionality and style throughout the variety of freshly crafted floorplans. Easy access to I-5, I-405, WA99 and convenient transit centers, this new community is ready for your weekdays and your weekend. Come visit these exciting new homes today!",0
65,0,,Single Family Residential,Model 2001,Lynnwood,WA,98087,589950.0,4,2.5,Altera,2001.0,,,,295.0,,Active,,,http://www.redfin.com/WA/Lynnwood/Altera/Model-2001/home/144796322,NewHomeFeed,Plan-389613,N,Y,47.85446629999999,-122.27786499999999,"NOW SELLING! – ALTERA – Thoughtfully designed, modern living. This highly anticipated community of modern homes is centrally located, minutes from Lynnwood and Mill Creek’s best shopping and dining experiences. Live boldly in these beautifully designed, contemporary homes. From the stylistic garage doors to the stunning granite countertops, you’ll find the perfect balance of functionality and style throughout the variety of freshly crafted floorplans. Easy access to I-5, I-405, WA99 and convenient transit centers, this new community is ready for your weekdays and your weekend. Come visit these exciting new homes today!",0
66,0,,Single Family Residential,Model 1921,Lynnwood,WA,98087,564950.0,3,2.5,Altera,1921.0,,,,294.0,,Active,,,http://www.redfin.com/WA/Lynnwood/Altera/Model-1921/home/144796321,NewHomeFeed,Plan-389615,N,Y,47.85446629999999,-122.27786499999999,"NOW SELLING! – ALTERA – Thoughtfully designed, modern living. This highly anticipated community of modern homes is centrally located, minutes from Lynnwood and Mill Creek’s best shopping and dining experiences. Live boldly in these beautifully designed, contemporary homes. From the stylistic garage doors to the stunning granite countertops, you’ll find the perfect balance of functionality and style throughout the variety of freshly crafted floorplans. Easy access to I-5, I-405, WA99 and convenient transit centers, this new community is ready for your weekdays and your weekend. Come visit these exciting new homes today!",0
